id,composite,subject_area,entity,attribute,type
33456,BASIC,Regulatory Requirements,CoRep Deal,Source System Detail of Analytical GL account,Text
170,BASIC,Account,GL Account Balance,Source System Detail of Analytical GL account,Text
33406,BASIC,Account,GL Account Balance After Reclassification,Source System Detail of Analytical GL account,Text
33385,BASIC,Account,GL Account Balance Before reclassification,Source System Detail of Analytical GL account,Text
39908,BASIC,Account,GL Transaction,Source System Detail of Analytical GL account,Text
35385,BASIC,Account,Operational Account Balance,Source System Detail of Analytical GL account,Text
33314,BASIC,Account,Reclassified Account Balance,Source System Detail of Analytical GL account,Text
33313,BASIC,Account,Reconciled Account Balance,Source System Detail of Analytical GL account,Text
1906,REFERENCE,Transaction,Booked Transaction,Source System Module identifier,Reference
6892,REFERENCE,Transaction,Card Transaction,Source System Module identifier,Reference
6952,REFERENCE,Transaction,Cash Counter Transaction,Source System Module identifier,Reference
24677,REFERENCE,Transaction,Cashier Fee Income/ Expense Transaction,Source System Module identifier,Reference
13290,REFERENCE,Transaction,Cumulative Transaction,Source System Module identifier,Reference
28708,REFERENCE,Transaction,FX Card Non-Storno Transaction,Source System Module identifier,Reference
24912,REFERENCE,Transaction,FX Card Storno Transaction,Source System Module identifier,Reference
26755,REFERENCE,Transaction,FX Card Transaction,Source System Module identifier,Reference
6673,REFERENCE,Transaction,FX Cash Counter Transaction,Source System Module identifier,Reference
28987,REFERENCE,Transaction,FX Non-Storno Cash Counter Transaction,Source System Module identifier,Reference
34032,REFERENCE,Transaction,FX Non-Storno Other Booked Transaction,Source System Module identifier,Reference
33952,REFERENCE,Transaction,FX Other Booked Transaction,Source System Module identifier,Reference
29066,REFERENCE,Transaction,FX Storno Cash Counter Transaction,Source System Module identifier,Reference
34072,REFERENCE,Transaction,FX Storno Other Booked Transaction,Source System Module identifier,Reference
1915,REFERENCE,Transaction,Fee Income/Expense Transaction,Source System Module identifier,Reference
25685,REFERENCE,Transaction,Interest Income/Expense Transaction,Source System Module identifier,Reference
12015,REFERENCE,Nomenclatory,Nomenclatory,Source System Module identifier,Reference
24629,REFERENCE,Transaction,Non-Cashier Fee Income/ Expense Transaction,Source System Module identifier,Reference
28906,REFERENCE,Transaction,Non-FX Card Non-Storno Transaction,Source System Module identifier,Reference
25059,REFERENCE,Transaction,Non-FX Card Storno Transactions,Source System Module identifier,Reference
26567,REFERENCE,Transaction,Non-FX Card Transaction,Source System Module identifier,Reference
25521,REFERENCE,Transaction,Non-FX Cash Counter Transaction,Source System Module identifier,Reference
29179,REFERENCE,Transaction,Non-FX Non-Storno Cash Counter Transaction,Source System Module identifier,Reference
34310,REFERENCE,Transaction,Non-FX Non-Storno Other Booked Transaction,Source System Module identifier,Reference
33995,REFERENCE,Transaction,Non-FX Other Booked Transaction,Source System Module identifier,Reference
29218,REFERENCE,Transaction,Non-FX Storno Cash Counter Transaction,Source System Module identifier,Reference
34267,REFERENCE,Transaction,Non-FX Storno Other Booked Transaction,Source System Module identifier,Reference
29436,REFERENCE,Transaction,Non-Storno Cashier Fee Income/ Expense Transaction,Source System Module identifier,Reference
29616,REFERENCE,Transaction,Non-Storno Interest Income/Expense Transaction,Source System Module identifier,Reference
29531,REFERENCE,Transaction,Non-Storno Non-Cashier Fee Income/ Expense Transaction,Source System Module identifier,Reference
32611,REFERENCE,Transaction,Other Booked Transaction,Source System Module identifier,Reference
25712,REFERENCE,Account,Overdue event,Source System Module identifier,Reference
25722,REFERENCE,Nomenclatory,Source System Module,Source System Module identifier,Reference
29488,REFERENCE,Transaction,Storno Cashier Fee Income/ Expense Transaction,Source System Module identifier,Reference
29650,REFERENCE,Transaction,Storno Interest Income/Expense Transaction,Source System Module identifier,Reference
29574,REFERENCE,Transaction,Storno Non-Cashier Fee Income/ Expense Transaction,Source System Module identifier,Reference
25716,BASIC,Nomenclatory,Source System,Source System Name,Text
6,BASIC,Transaction,Booked Transaction,Source System Processing Date,Date
6875,BASIC,Transaction,Card Transaction,Source System Processing Date,Date
6935,BASIC,Transaction,Cash Counter Transaction,Source System Processing Date,Date
24688,BASIC,Transaction,Cashier Fee Income/ Expense Transaction,Source System Processing Date,Date
13296,BASIC,Transaction,Cumulative Transaction,Source System Processing Date,Date
28715,BASIC,Transaction,FX Card Non-Storno Transaction,Source System Processing Date,Date
25251,BASIC,Transaction,FX Card Storno Transaction,Source System Processing Date,Date
26734,BASIC,Transaction,FX Card Transaction,Source System Processing Date,Date
6647,BASIC,Transaction,FX Cash Counter Transaction,Source System Processing Date,Date
29016,BASIC,Transaction,FX Non-Storno Cash Counter Transaction,Source System Processing Date,Date
34045,BASIC,Transaction,FX Non-Storno Other Booked Transaction,Source System Processing Date,Date
33953,BASIC,Transaction,FX Other Booked Transaction,Source System Processing Date,Date
29095,BASIC,Transaction,FX Storno Cash Counter Transaction,Source System Processing Date,Date
34088,BASIC,Transaction,FX Storno Other Booked Transaction,Source System Processing Date,Date
13,BASIC,Transaction,Fee Income/Expense Transaction,Source System Processing Date,Date
25694,BASIC,Transaction,Interest Income/Expense Transaction,Source System Processing Date,Date
24643,BASIC,Transaction,Non-Cashier Fee Income/ Expense Transaction,Source System Processing Date,Date
28962,BASIC,Transaction,Non-FX Card Non-Storno Transaction,Source System Processing Date,Date
25293,BASIC,Transaction,Non-FX Card Storno Transactions,Source System Processing Date,Date
26647,BASIC,Transaction,Non-FX Card Transaction,Source System Processing Date,Date
25530,BASIC,Transaction,Non-FX Cash Counter Transaction,Source System Processing Date,Date
29193,BASIC,Transaction,Non-FX Non-Storno Cash Counter Transaction,Source System Processing Date,Date
34311,BASIC,Transaction,Non-FX Non-Storno Other Booked Transaction,Source System Processing Date,Date
33996,BASIC,Transaction,Non-FX Other Booked Transaction,Source System Processing Date,Date
29225,BASIC,Transaction,Non-FX Storno Cash Counter Transaction,Source System Processing Date,Date
34268,BASIC,Transaction,Non-FX Storno Other Booked Transaction,Source System Processing Date,Date
29437,BASIC,Transaction,Non-Storno Cashier Fee Income/ Expense Transaction,Source System Processing Date,Date
29624,BASIC,Transaction,Non-Storno Interest Income/Expense Transaction,Source System Processing Date,Date
29539,BASIC,Transaction,Non-Storno Non-Cashier Fee Income/ Expense Transaction,Source System Processing Date,Date
32613,BASIC,Transaction,Other Booked Transaction,Source System Processing Date,Date
29489,BASIC,Transaction,Storno Cashier Fee Income/ Expense Transaction,Source System Processing Date,Date
29658,BASIC,Transaction,Storno Interest Income/Expense Transaction,Source System Processing Date,Date
29582,BASIC,Transaction,Storno Non-Cashier Fee Income/ Expense Transaction,Source System Processing Date,Date
37900,BASIC,Transaction,Transaction To Cumulative Transaction,Source System Processing Date,Date
,COMPOSITE,Party,Bank,Special relationship with the bank Type,Referencial LOV
6531,COMPOSITE,Party,Legal Entity Customer,Special relationship with the bank Type,Referencial LOV
6555,COMPOSITE,Nomenclatory,Nomenclatory,Special relationship with the bank Type,Referencial LOV
,COMPONENT,Party,Bank,Special relationship with the bank Type.Code,Text
6533,COMPONENT,Party,Legal Entity Customer,Special relationship with the bank Type.Code,Text
6557,COMPONENT,Nomenclatory,Nomenclatory,Special relationship with the bank Type.Code,Text
,COMPONENT,Party,Bank,Special relationship with the bank Type.Description,Text
6532,COMPONENT,Party,Legal Entity Customer,Special relationship with the bank Type.Description,Text
6556,COMPONENT,Nomenclatory,Nomenclatory,Special relationship with the bank Type.Description,Text
3933,BASIC,Treasury,CAP Deal,Spot Exchange Rate,Numeric
3927,BASIC,Treasury,Equities Option Deal,Spot Exchange Rate,Numeric
3921,BASIC,Treasury,FX Option Deal,Spot Exchange Rate,Numeric
3716,BASIC,Treasury,Forex Deal,Spot Exchange Rate,Numeric
3735,BASIC,Treasury,Forward Deal,Spot Exchange Rate,Numeric
3915,BASIC,Treasury,Option Deal,Spot Exchange Rate,Numeric
3726,BASIC,Treasury,Spot Deal,Spot Exchange Rate,Numeric
3742,BASIC,Treasury,Swap Deal,Spot Exchange Rate,Numeric
13353,BASIC,Treasury,Forex Deal,Spot Margin Deal Pips,Numeric
13355,BASIC,Treasury,Forward Deal,Spot Margin Deal Pips,Numeric
13354,BASIC,Treasury,Spot Deal,Spot Margin Deal Pips,Numeric
13356,BASIC,Treasury,Swap Deal,Spot Margin Deal Pips,Numeric
31313,COMPOSITE,Account,Account Balance Type,Spot Market Value,Multi Currency
31331,COMPONENT,Account,Account Balance Type,Spot Market Value.EUR,Numeric
31328,COMPONENT,Account,Account Balance Type,Spot Market Value.LCY,Numeric
31324,COMPONENT,Account,Account Balance Type,Spot Market Value.OCY,Numeric
31317,COMPOSITE,Account,Account Balance Type,Spot Primary Notional Amount,Multi Currency
31337,COMPONENT,Account,Account Balance Type,Spot Primary Notional Amount.EUR,Numeric
31332,COMPONENT,Account,Account Balance Type,Spot Primary Notional Amount.LCY,Numeric
31327,COMPONENT,Account,Account Balance Type,Spot Primary Notional Amount.OCY,Numeric
31321,COMPOSITE,Account,Account Balance Type,Spot Secondary Notional Amount,Multi Currency
31339,COMPONENT,Account,Account Balance Type,Spot Secondary Notional Amount.EUR,Numeric
31335,COMPONENT,Account,Account Balance Type,Spot Secondary Notional Amount.LCY,Numeric
31330,COMPONENT,Account,Account Balance Type,Spot Secondary Notional Amount.OCY,Numeric
37137,REFERENCE,Event,Stage contamination event,Stage contamination Event Identifier,Reference
2771,BASIC,Party,Unified Customer measurements,Stage Reason,Text
37895,COMPOSITE,Country,Country Rating - Standard & Poor's Financial Services,Standard & Poor's Rating,Referencial LOV
37704,COMPOSITE,Party,Customer Rating - Standard & Poor's Financial Services,Standard & Poor's Rating,Referencial LOV
37908,COMPOSITE,Nomenclatory,Nomenclatory,Standard & Poor's Rating,Referencial LOV
37897,COMPONENT,Country,Country Rating - Standard & Poor's Financial Services,Standard & Poor's Rating.Code,Text
37706,COMPONENT,Party,Customer Rating - Standard & Poor's Financial Services,Standard & Poor's Rating.Code,Text
37910,COMPONENT,Nomenclatory,Nomenclatory,Standard & Poor's Rating.Code,Text
37896,COMPONENT,Country,Country Rating - Standard & Poor's Financial Services,Standard & Poor's Rating.Description,Text
37705,COMPONENT,Party,Customer Rating - Standard & Poor's Financial Services,Standard & Poor's Rating.Description,Text
37909,COMPONENT,Nomenclatory,Nomenclatory,Standard & Poor's Rating.Description,Text
2780,COMPOSITE,Party,Individual Customer,Standard occupation,Referencial LOV
40147,COMPOSITE,Party,Individual Group Member External Party,Standard occupation,Referencial LOV
40008,COMPOSITE,Party,Individual Guarantor External Party,Standard occupation,Referencial LOV
6397,COMPOSITE,Nomenclatory,Nomenclatory,Standard occupation,Referencial LOV
2788,COMPONENT,Party,Individual Customer,Standard occupation.Code,Text
40148,COMPONENT,Party,Individual Group Member External Party,Standard occupation.Code,Text
40009,COMPONENT,Party,Individual Guarantor External Party,Standard occupation.Code,Text
6398,COMPONENT,Nomenclatory,Nomenclatory,Standard occupation.Code,Text
2793,COMPONENT,Party,Individual Customer,Standard occupation.Description,Text
40149,COMPONENT,Party,Individual Group Member External Party,Standard occupation.Description,Text
40010,COMPONENT,Party,Individual Guarantor External Party,Standard occupation.Description,Text
6399,COMPONENT,Nomenclatory,Nomenclatory,Standard occupation.Description,Text
31007,BASIC,Account,ALM Planning Account FTP Assign,Start Date,Date
31011,BASIC,Account,Account Balance Category FTP Assign,Start Date,Date
30907,BASIC,Account,Account Balance Type FTP Assign,Start Date,Date
38213,BASIC,Account,Account Closing Event,Start Date,Date
36238,BASIC,Party,Account Delegate person,Start Date,Date
36307,BASIC,Party,Account Empowered person,Start Date,Date
36367,BASIC,Party,Account Holder,Start Date,Date
31139,BASIC,Account,Account Setup (Opening) Event,Start Date,Date
26947,BASIC,Event,Account Stage 1 Contaminated event,Start Date,Date
26989,BASIC,Event,Account Stage 1 event,Start Date,Date
26969,BASIC,Event,Account Stage 2 Contaminated event,Start Date,Date
26961,BASIC,Event,Account Stage 2 event,Start Date,Date
33739,BASIC,Application,Account to Application,Start Date,Date
22175,BASIC,Account,Account to Collateral,Start Date,Date
38031,BASIC,Organisation,Address to Internal organisation,Start Date,Date
31070,BASIC,Account,Banking Book Security Bond FTP Assign,Start Date,Date
30446,BASIC,Collateral,Basel Collateral Eligibility,Start Date,Date
2794,BASIC,Treasury,Bond Cash-Flow,Start Date,Date
35054,BASIC,Organisation,Business Line Organisation Hierarchy,Start Date,Date
38615,BASIC,Account,Card Closing Event,Start Date,Date
38616,BASIC,Account,Card Contract Closing Event,Start Date,Date
36416,BASIC,Account,Card Contract Opening Event,Start Date,Date
36369,BASIC,Account,Card Opening Event,Start Date,Date
22323,BASIC,Account,Card Renewal event,Start Date,Date
22222,BASIC,Account,Card Replacement event,Start Date,Date
32156,BASIC,Account,Card Type Upgrade Event,Start Date,Date
36575,BASIC,Account,Card type,Start Date,Date
36576,BASIC,Account,Clasic card product,Start Date,Date
27951,BASIC,Party,Codebtor,Start Date,Date
30376,BASIC,Collateral,Collateral Eligibility,Start Date,Date
30399,BASIC,Collateral,Collateral integrity eligibility,Start Date,Date
28167,BASIC,Collateral,Collateral to Address,Start Date,Date
40222,BASIC,KPI,Commercial Goal,Start Date,Date
38468,BASIC,Product and Service Catalog,Commercial Product and Service Catalog,Start Date,Date
41234,BASIC,Party,Compromised Classification,Start Date,Date
22316,BASIC,Event,Continuous DPD,Start Date,Date
22292,BASIC,Event,Continuous DPD 30 days,Start Date,Date
26914,BASIC,Event,Contractual interest margin change event,Start Date,Date
22348,BASIC,Event,Core system customers in the management by specialized recovery structures event,Start Date,Date
36643,BASIC,Product and Service Catalog,CoreBanking Product Catalog,Start Date,Date
34766,BASIC,Country,Country to Currency,Start Date,Date
